session_duration,bytes_sent,bytes_received,failed_logins,country_risk_score,is_vpn,is_malicious
581,35498,97236,9,51,0,0
416,36029,64908,9,29,1,0
940,4421,17729,9,99,1,1
449,96071,8345,9,82,1,1
87,55521,97050,5,48,0,0
101,72735,43970,0,94,0,1
8,23860,95734,4,79,1,0
845,11460,64929,3,79,0,1
200,10413,10688,3,16,0,0
505,86098,542,6,57,1,0
87,5901,77439,8,97,0,0
43,14230,40821,7,10,0,0
385,14371,37245,7,19,0,0
621,16175,10699,4,67,1,0
435,19084,72694,5,36,0,0
408,88195,82842,1,4,1,0
483,61042,77530,2,75,0,0
664,12961,3039,4,33,1,1
17,99070,22249,1,28,1,0
645,82303,66667,2,96,1,1
148,71476,10308,3,80,1,1
277,61347,66198,5,9,0,1
232,69201,49592,4,75,1,0
826,21077,21051,9,6,0,0
927,50717,49020,3,49,0,1
366,57573,46866,1,91,1,0
228,86754,57114,4,76,0,0
651,88277,28451,4,22,0,0
436,73002,84316,6,48,0,0
399,92272,49486,0,21,0,0
211,15730,87222,3,33,1,0
391,20156,9408,4,81,0,1
499,7482,59352,7,56,0,1
540,55839,75245,7,29,0,1
563,81785,95131,0,53,0,1
491,48739,83311,4,40,0,1
442,59938,28164,9,74,1,0
261,46141,53979,0,18,0,0
773,1092,8820,0,47,1,0
350,72494,43040,1,13,0,1
352,67757,80093,1,27,1,1
520,27260,68575,8,62,0,0
320,45256,47213,3,74,0,1
138,51475,49026,2,96,1,0
550,86542,38303,0,45,1,0
623,19672,89001,1,3,1,0
992,4236,5492,5,22,0,1
368,61968,26005,8,27,1,1
220,82363,73608,4,55,1,0
337,32267,50485,3,67,1,0
223,15579,30753,4,33,0,1
648,31476,91965,8,2,0,1
768,4923,84820,6,75,0,1
360,70556,14899,7,46,1,1
921,19685,60203,3,74,0,0
329,17372,15152,7,33,0,0
962,26719,6144,5,58,0,1
463,75169,19971,4,7,0,1
946,39995,89403,6,15,1,1
963,3820,20334,5,26,0,1
561,19367,21481,2,11,1,0
804,15796,17374,4,38,1,1
382,30068,87940,8,27,1,1
836,53464,83208,6,7,1,0
590,23445,49992,3,1,1,1
617,51667,50621,6,74,1,0
169,91329,91601,4,21,0,0
217,61707,84020,1,79,1,0
378,19485,83491,5,30,0,1
119,83758,18020,6,94,1,0
190,67000,16802,7,8,0,1
767,68344,1994,5,88,1,1
370,65525,31085,7,83,0,0
778,78618,28387,6,3,0,0
149,82944,73627,1,55,1,0
676,33019,15539,5,15,1,1
652,90797,94720,8,36,1,1
859,57296,42335,5,6,1,0
488,79501,27759,3,42,0,1
770,595,25076,6,50,0,0
374,44855,82743,2,18,1,1
781,67784,67965,4,83,1,1
693,33424,68406,0,50,0,1
160,79029,56797,9,30,1,1
351,1652,70482,2,77,0,0
912,51372,16751,7,39,1,0
288,35953,49144,8,12,1,0
288,33024,14733,8,98,0,1
892,74562,79264,9,59,0,1
226,96487,669,1,76,1,0
523,23989,60000,3,44,0,0
522,54775,67609,4,88,1,0
783,73691,33138,2,4,0,1
273,70290,49188,0,36,1,0
936,22734,73277,5,48,1,0
402,32463,74566,9,14,1,0
183,63852,72316,1,81,0,0
969,77104,66893,8,49,0,0
665,56498,73886,0,67,0,0
488,98558,38238,8,87,0,0
827,40818,63410,6,77,1,0
846,83016,28857,9,9,0,0
124,26970,70494,1,21,0,1
985,37494,79127,5,72,0,0
626,52157,90930,7,81,1,0
790,79895,56251,1,16,0,0
414,80509,49372,4,16,0,1
980,13116,7008,5,28,1,1
725,42237,10944,2,51,1,0
172,253,51555,1,56,1,1
288,7953,68547,5,80,1,1
435,12479,74627,2,57,1,0
686,15892,77208,1,52,1,1
113,38467,43166,0,46,1,1
888,18200,95329,7,78,0,0
917,63556,40104,0,38,1,0
995,11149,38433,4,84,1,1
122,886,83129,5,48,1,0
544,70004,39797,2,41,1,0
222,30799,17734,6,98,1,0
631,47791,24661,1,59,0,1
39,37140,18133,6,93,0,0
497,93090,72987,1,67,0,1
780,58086,55163,4,74,0,1
233,38862,26021,6,84,0,0
943,23700,19440,2,66,0,1
530,94874,62881,3,27,0,0
149,90877,15001,0,32,1,0
397,19910,10738,2,56,1,0
661,85803,38696,8,10,1,0
638,87447,87014,9,40,1,0
904,57304,44424,4,17,1,1
302,20185,88456,7,58,1,1
360,46954,90696,1,97,0,0
238,74897,32742,2,6,1,1
647,84369,25478,6,39,1,1
663,39879,50967,9,18,1,1
236,56307,73786,3,73,0,1
736,94715,42975,8,72,0,0
203,34080,89695,6,89,0,0
256,56217,83829,0,95,1,0
598,14241,64477,3,42,1,1
662,9444,54791,9,4,1,1
235,15996,93437,5,20,0,0
345,89453,64403,5,28,0,0
534,29913,60939,9,40,1,1
860,84531,49163,5,65,0,0
797,65779,91882,4,44,1,1
781,10781,78443,2,23,0,0
466,73003,83171,1,57,0,0
770,3328,5592,2,47,0,1
541,4682,31457,8,13,1,0
213,78783,71938,2,16,0,0
463,11497,32414,2,90,1,0
436,38899,48797,0,55,1,0
283,37111,70383,1,95,1,0
562,79283,59667,2,65,0,0
607,93354,47106,1,81,0,1
463,44364,60111,7,16,0,1
407,42417,10786,5,37,1,1
88,48014,37549,6,52,0,1
44,84733,61706,0,10,0,1
461,45354,18991,5,38,1,0
278,40196,52215,1,44,1,0
683,53885,60819,5,95,1,1
421,52444,95564,2,74,0,0
701,82743,73130,6,54,0,0
353,68646,36823,2,98,1,0
696,71191,29977,8,51,0,0
515,65703,93617,2,52,1,0
703,28512,14126,6,70,0,1
630,51758,20522,3,92,1,1
19,99941,9344,7,92,0,0
23,49649,33581,1,59,1,1
413,11649,89280,7,13,1,1
30,71316,58131,8,41,1,1
807,25839,8621,7,12,0,1
108,21309,1846,5,50,0,0
367,88068,83227,9,57,0,1
281,15216,92354,0,50,1,0
128,20145,68332,6,57,1,1
229,26427,12112,0,54,1,1
111,35809,80324,6,66,1,0
136,43717,23557,1,8,1,0
362,60239,70672,7,63,1,1
186,27005,30060,1,9,1,1
656,64248,87795,2,60,1,0
584,72703,8010,2,63,1,1
129,98195,2793,0,72,0,0
876,43019,15958,4,3,1,0
261,83621,28910,4,73,0,0
515,93005,20192,9,13,1,1
449,83500,88879,4,9,0,0
900,88250,48800,8,95,1,0
104,58546,58205,5,89,0,1
483,52528,30605,5,52,1,0
224,47994,73328,2,62,1,1
832,81249,28655,4,8,1,1
874,6547,72034,9,95,0,0
866,5599,72888,6,45,1,1
491,39141,77357,2,53,0,1
473,31415,18039,1,63,0,1
10,1399,11925,4,95,0,0
405,5094,90887,2,81,0,0
896,95514,24251,4,57,0,0
302,81263,136,8,54,1,1
231,7589,94048,9,19,0,0
731,91747,83807,0,67,0,0
923,32455,39151,3,46,0,1
66,73905,98397,9,94,0,0
937,68467,80838,4,10,1,1
112,77455,73696,1,93,1,0
13,90449,60171,1,18,1,1
393,87273,73701,0,12,0,1
500,2096,29973,7,49,0,1
932,44487,36748,1,23,0,1
598,3189,71568,2,62,1,0
234,98927,26570,1,11,0,1
602,20759,65229,3,73,1,1
314,45278,8428,0,56,0,1
566,96065,6433,2,88,0,1
12,81368,46738,4,89,1,1
209,85142,11368,9,55,0,1
974,70826,70703,0,25,1,0
14,70211,17145,3,9,0,1
633,34665,40841,5,12,1,0
418,89342,88406,3,11,0,1
437,22984,42870,6,38,0,1
377,17299,7987,6,28,0,0
20,60138,98818,5,8,0,1
587,57886,98006,8,74,0,1
912,49394,25018,1,89,1,0
755,78115,35597,9,47,1,0
735,34278,93662,7,36,0,0
70,12765,61109,7,50,1,0
824,634,12029,9,9,1,1
211,91928,61862,3,60,1,0
101,36232,79199,5,72,1,0
698,36210,28646,5,67,0,0
132,58854,78524,4,53,1,1
623,63680,37438,0,82,1,0
381,22569,34383,2,99,0,1
132,64116,82594,6,17,0,1
20,46333,78270,7,53,0,1
906,66808,84887,1,28,0,1
536,58332,46666,2,63,0,0
227,93550,85564,3,15,0,0
154,86537,82091,4,19,0,1
805,34509,92780,2,86,0,0
742,19424,28113,4,70,1,0
469,8838,52232,7,47,0,0
822,24154,87512,7,71,1,0
871,29809,92598,1,48,0,1
405,85743,28184,5,73,0,0
202,463,21243,3,20,1,0
38,10458,91727,8,37,0,1
942,3340,14279,9,75,0,0
772,72301,98443,1,2,1,0
188,45789,58826,7,64,1,0
57,2036,10322,0,86,1,1
941,91174,60065,5,36,1,0
20,44065,64168,9,5,1,0
273,77634,24049,0,64,1,1
119,982,16216,1,7,0,0
583,20324,51152,2,70,0,1
516,30925,51469,8,22,0,1
221,70840,48917,4,74,0,1
526,28985,83303,9,46,0,0
515,40156,74411,9,40,1,0
728,3303,29755,1,61,1,0
741,60341,57902,9,46,0,0
336,2344,47732,4,84,1,0
698,98422,14293,4,28,0,1
55,68719,80312,0,87,1,1
500,21684,30876,2,35,0,1
900,8621,43325,4,1,0,1
888,50117,60110,8,29,0,0
766,33641,82835,9,9,1,1
536,29163,65551,0,9,1,1
162,70368,48912,7,22,0,0
670,65052,80702,0,63,1,1
594,93154,18995,8,66,0,0
915,39663,65882,5,80,0,0
159,39852,21309,0,58,1,0
188,95333,82436,7,70,0,1
60,2667,61907,4,55,0,1
915,16221,23186,6,13,0,1
817,1774,85737,6,97,1,1
319,76511,82127,6,19,0,1
878,66375,27307,5,79,0,1
211,67181,20997,7,33,0,0
406,29240,63183,8,74,0,0
664,9427,95128,1,65,1,1
109,70763,67057,6,60,0,1
76,23431,97651,1,12,0,0
542,23104,78606,5,43,1,0
314,10592,7383,1,93,1,0
998,54897,94124,9,17,1,1
117,58195,81581,5,68,1,1
927,13849,355,1,29,1,1
868,63317,76655,0,55,1,0
704,89144,15587,6,7,0,1
19,9145,19446,2,44,0,1
432,20216,35150,3,77,1,1
685,18767,8844,5,5,0,1
740,75157,24856,4,60,1,1
350,74305,61696,3,6,0,1
183,27402,83497,8,98,1,0
113,11383,25246,5,7,1,1
183,31035,55132,5,46,0,0
481,72634,42787,1,57,1,0
146,94442,46203,5,54,0,0
831,31724,22076,6,92,1,1
628,13540,62963,7,46,1,1
113,46601,691,7,10,0,1
763,87433,6377,8,4,1,1
476,1369,61960,9,67,0,0
763,7968,2360,2,25,0,1
303,30351,65983,9,87,0,0
971,78009,24841,6,91,0,1
825,84623,37311,6,78,0,1
118,38829,41642,0,61,1,0
813,15834,6969,7,38,1,0
161,42529,93718,3,32,0,0
401,41437,87716,4,23,1,1
198,40425,64832,5,37,0,0
260,83700,94615,2,3,1,0
660,62614,19522,4,99,0,0
752,8533,35713,9,13,1,1
47,9211,57116,4,34,0,0
987,63853,60210,0,88,1,0
399,80683,88629,2,65,0,1
710,73720,78022,2,76,0,0
559,21851,34133,0,8,1,0
78,16553,45313,6,83,0,0
124,85944,62093,0,9,0,1
75,39068,13038,6,28,1,0
871,30177,76795,3,78,1,0
137,34875,2374,8,91,0,0
602,58244,84490,6,18,0,0
400,48670,31915,4,42,0,0
837,46197,76118,6,41,0,0
505,24603,19061,8,70,1,0
500,2879,20144,9,33,0,1
573,86940,99472,5,89,0,1
138,855,22075,0,77,1,1
50,39363,14806,5,54,1,0
771,55187,6074,0,87,0,1
973,42381,76564,3,36,1,0
619,51582,21313,7,97,1,0
625,54957,2050,4,85,1,0
862,17500,85113,4,98,0,1
254,40215,10511,9,56,0,1
630,14349,87331,7,17,0,0
710,46925,46256,7,10,1,0
849,24700,62844,0,87,0,1
877,37806,17871,4,44,0,1
563,19322,69910,4,2,0,1
757,99141,35153,7,99,1,1
915,41239,52176,0,14,0,1
426,41402,7145,6,41,0,1
547,94784,57723,6,2,0,1
302,87938,29814,8,19,0,0
922,68259,34486,1,80,1,0
581,8746,8662,2,89,0,1
349,13643,55148,3,1,0,1
832,94596,93395,0,2,1,0
933,22885,12126,6,27,1,1
980,78453,31689,9,2,1,0
49,31506,97374,2,94,1,0
917,89092,26944,2,51,1,1
74,51528,23547,2,10,0,0
704,23877,90515,7,19,1,1
261,58039,77602,8,80,1,1
356,53126,83368,9,13,1,0
582,86550,54808,1,48,0,0
602,29653,64025,9,56,0,0
260,23648,70925,9,72,0,1
638,63321,51674,0,56,1,1
743,37365,85648,8,50,0,1
295,40801,18912,5,95,1,1
931,51387,55409,8,45,1,1
641,6827,64330,5,89,0,1
792,50817,41728,1,59,0,1
313,32527,40681,0,39,0,0
612,16792,46728,7,21,1,1
838,31725,88728,2,55,0,0
809,25018,25205,0,57,0,0
182,41236,79930,7,41,0,1
686,52509,69257,0,93,0,0
828,15677,32542,7,70,0,0
364,85255,87335,0,82,1,0
188,99346,2447,8,49,1,1
569,81831,95122,8,44,0,0
543,27789,47750,8,35,1,1
596,11254,17210,2,91,1,1
664,95048,62270,3,5,1,1
985,21441,5023,4,71,0,0
548,97654,51901,5,74,1,0
725,74781,62871,8,74,0,1
926,46430,81247,3,51,1,1
408,87859,48235,5,57,0,1
876,68516,19299,0,58,1,0
618,86907,9166,1,92,1,0
414,33413,52236,7,36,0,0
342,47000,92390,3,10,0,0
220,78940,36675,9,50,1,0
903,34795,89896,6,99,0,0
163,30325,46833,3,99,0,0
951,86172,17091,8,37,0,1
220,96467,22653,8,20,0,0
270,49256,89810,3,13,1,1
632,77309,87593,7,75,0,0
906,87553,734,5,19,1,1
848,27929,95517,0,92,1,0
400,81008,12871,6,56,0,0
182,26038,18398,0,45,0,0
991,59264,79976,2,60,0,1
618,54630,98992,7,68,0,0
729,68299,36099,8,57,1,0
205,60382,71987,2,54,1,1
582,47901,59748,0,37,0,0
556,9565,62768,0,83,1,0
841,3426,69474,6,37,0,1
813,3759,67609,4,14,1,0
228,60389,75883,0,95,1,1
696,27694,44540,5,92,1,1
619,4863,31755,5,44,0,1
596,88757,43139,3,83,0,0
850,10928,55355,6,42,1,0
250,47688,72319,6,1,0,1
875,11321,55089,8,23,0,1
441,11311,11344,0,64,1,0
533,13669,94694,4,28,0,0
196,96994,58695,9,4,0,0
690,37960,39651,2,41,1,1
929,71658,63330,6,60,1,0
987,45437,28471,3,18,1,1
519,52411,69458,3,63,1,1
70,13615,28978,0,61,0,0
639,71795,36257,0,49,0,0
399,87327,6014,9,47,1,1
978,25004,83800,1,39,1,1
672,60035,27280,1,89,0,0
760,43890,3788,0,82,0,1
203,68680,80319,7,6,0,0
148,75248,78716,5,83,1,0
472,5736,96589,5,53,1,1
655,77229,10016,9,76,1,1
944,2992,56463,9,25,1,0
199,21772,95313,8,99,0,1
917,5912,27460,4,65,1,1
426,96721,37905,3,5,1,0
666,754,13553,5,65,0,1
492,54733,22803,7,8,1,0
888,17243,59121,0,39,0,1
896,56034,74276,6,43,1,0
142,67434,94899,7,82,0,1
313,29187,98485,8,73,0,1
165,11718,81714,7,5,0,1
314,8546,89019,6,4,1,1
21,87282,81172,2,93,1,1
82,48967,7510,1,1,1,1
581,51128,81562,2,94,1,1
131,60201,48368,3,56,1,1
599,27300,34348,3,45,1,0
730,95207,31259,5,65,0,1
933,88174,42139,6,3,1,1
984,61565,47900,3,22,1,1
305,86536,40861,9,72,0,1
915,87992,94726,5,56,0,1
371,88659,86203,8,18,1,0
857,39248,43763,5,25,0,0
853,83028,81003,2,48,1,1
384,20798,40512,0,84,0,1
908,42570,35467,9,31,1,1
445,92171,5913,9,30,0,1
425,51760,59994,4,80,0,0
161,54010,51544,9,66,1,1
178,35550,34369,9,81,1,0
629,56563,61848,2,10,0,1
708,33857,41290,7,71,0,0
895,78112,40418,9,59,0,0
490,70347,37118,0,51,0,0
327,72115,39859,1,9,1,1
598,31490,16598,2,54,0,1
289,56216,26089,2,62,0,1
593,13261,25668,7,81,1,1
664,32252,66677,4,9,1,1
573,80271,30199,7,9,1,0
573,95933,90000,5,24,1,0
354,20936,40739,1,39,1,0
28,90467,23582,3,75,1,1
954,66643,69312,8,8,0,0
43,55748,55361,3,25,0,1
681,26431,87417,4,66,0,0
423,10863,30148,4,10,1,1
598,69544,3165,9,24,1,0
177,93209,2136,7,80,0,1
529,19287,35914,5,83,0,0
610,12057,59794,9,59,1,0
966,4479,17024,6,31,1,0
494,28059,60304,5,11,0,1
198,82118,32944,4,6,0,0
610,27205,82043,4,70,0,0
577,977,21618,2,32,0,0
842,48453,17159,6,39,0,1
853,83888,23152,9,48,1,0
517,96970,69903,4,13,0,1
514,84685,71624,6,59,0,0
22,83408,93610,1,67,1,0
112,51667,89672,8,56,0,1
57,58013,8780,7,41,1,1
66,2737,67121,4,56,1,0
842,72878,80349,1,35,0,1
98,42125,20143,5,38,0,1
144,99608,2519,7,81,1,1
880,82564,56992,6,67,1,0
435,28842,17240,7,34,1,0
637,11931,43584,3,76,0,0
679,85192,63969,2,88,0,1
86,90979,45310,6,70,0,1
588,88470,57700,1,11,0,1
344,46862,78597,4,27,0,1
936,99058,6587,6,48,1,0
294,88841,60792,0,24,0,1
956,18930,62212,3,18,0,0
571,55144,31210,1,27,1,1
650,74048,16460,5,54,0,0
611,69302,49510,0,55,0,0
704,37145,90518,6,21,0,1
243,86422,83138,2,59,1,1
831,71151,73267,0,34,1,1
561,26727,3117,7,97,0,0
960,15298,86361,6,58,0,1
32,69621,60224,1,48,0,0
391,29575,90398,6,54,1,1
277,19503,51049,2,18,1,0
532,3781,58368,8,3,0,1
154,91655,66420,7,24,0,0
383,93222,93656,4,1,0,0
68,42392,81401,6,6,0,0
878,5729,31227,2,19,1,1
884,93346,3296,0,86,1,0
214,95964,75188,0,43,0,1
655,77914,41400,1,8,1,0
376,8517,49814,7,69,1,1
744,34865,32021,0,52,0,1
213,74599,4846,4,73,0,0
79,56674,68635,8,47,0,0
726,90645,65450,8,85,0,1
628,27775,50445,1,28,1,0
604,72367,49320,6,46,0,1
782,40663,81231,0,4,0,1
923,11432,22163,2,88,0,1
381,19277,71836,5,8,0,1
680,89354,89013,8,61,1,1
58,68547,79046,9,17,0,1
796,57204,46071,1,34,0,1
26,84435,3698,6,20,1,1
881,80830,10664,3,80,0,1
447,5051,96534,1,74,0,0
66,28433,49825,2,34,0,1
921,21773,86234,5,43,1,1
760,40970,60040,9,10,0,1
254,71201,62185,8,94,0,0
899,22921,17962,7,30,0,0
968,25594,10365,9,25,1,0
44,99577,9805,8,57,0,0
97,74260,55379,3,63,0,0
554,935,62571,3,71,0,0
227,18746,91180,8,47,1,1
774,77460,79934,7,84,1,0
679,37435,63079,1,81,0,0
436,69451,55928,7,3,0,0
791,2529,98306,0,46,1,0
601,42050,46204,8,36,0,0
379,60754,41034,8,26,1,1
178,68243,6150,7,10,1,1
427,91286,44052,4,34,1,0
915,97989,86670,4,78,0,1
709,77627,8584,2,8,1,0
307,86804,62748,4,55,1,1
779,31199,60045,3,91,0,1
504,39485,53778,0,10,0,0
268,36019,31423,8,57,0,0
586,97052,86432,9,79,1,0
8,60882,94705,3,86,1,1
920,71216,87463,2,45,0,1
508,72690,35461,5,50,1,0
476,89726,10415,0,64,0,0
297,40487,48068,4,95,0,1
164,15923,26619,6,2,0,0
485,46115,9207,1,45,0,1
597,15439,55881,9,95,0,1
72,3591,3969,8,62,1,0
567,806,81083,5,14,1,1
905,97593,27470,1,74,0,1
559,15828,62795,7,94,1,1
911,7097,60522,7,15,1,1
944,60508,8071,0,14,0,0
238,58197,96905,0,31,1,1
104,38623,25751,0,29,1,0
210,25263,57074,3,27,0,1
554,17818,23546,3,85,1,0
828,87608,38208,7,9,1,1
468,83867,75279,0,20,1,1
454,39719,3923,9,99,1,0
268,12226,13554,2,58,1,1
386,89231,4032,0,79,0,0
775,65026,10320,8,88,0,1
848,40733,74190,9,49,0,0
387,77754,68065,8,57,0,0
877,3417,28308,6,16,0,1
259,45080,73080,7,75,1,1
283,44215,10610,0,8,1,1
626,61746,44145,4,67,0,1
875,43258,10637,1,19,0,1
40,56063,72783,0,67,0,1
486,47731,69234,2,36,1,1
929,49416,72354,6,89,1,1
220,59442,13882,0,60,1,1
129,15604,65687,1,36,1,0
520,68693,82338,1,11,1,0
613,26760,75820,3,51,1,0
928,37296,78104,2,80,0,1
892,66038,22172,2,55,1,0
688,8705,81115,9,54,0,1
619,57488,94103,4,17,0,1
613,81397,89038,2,62,1,1
260,55601,72846,6,42,1,1
990,53409,45802,4,24,1,0
966,27143,6157,3,17,1,0
366,33735,31016,2,48,1,0
758,79415,27368,3,84,1,1
787,80791,44078,1,86,1,1
544,33232,23359,0,70,1,0
649,89487,53683,2,7,0,1
524,15466,79500,1,14,0,0
907,94044,34393,0,11,1,0
814,72207,7143,0,12,0,0
887,62680,50530,1,5,1,1
16,57989,38993,8,5,0,0
129,79653,40742,4,20,0,1
575,39336,78165,8,54,1,0
109,4250,30968,7,55,1,1
887,19523,26409,5,58,1,1
533,4237,23384,0,79,0,0
670,30092,69100,9,90,0,1
269,94538,84279,4,97,1,1
162,45021,62207,0,30,0,1
260,79469,65149,6,24,1,0
924,67017,29365,9,87,0,1
102,73790,81590,7,73,1,0
506,34335,23980,7,3,0,0
735,79075,84679,6,48,1,1
571,19222,355,1,71,1,0
247,24056,1602,4,22,1,0
640,63979,70292,3,14,0,0
795,58660,65524,4,48,1,0
837,82900,75938,9,29,0,0
537,68785,71066,8,50,1,1
131,24760,41466,3,80,1,1
353,86164,27525,7,98,1,0
196,1268,52428,7,10,0,0
793,45224,67496,1,71,0,1
916,35997,71794,5,89,0,1
930,15132,5906,4,27,1,1
666,52897,86374,1,79,0,0
382,35394,17206,9,96,1,0
645,43927,56831,3,28,1,1
227,3616,75110,6,9,1,0
701,19851,82633,0,71,1,1
476,30473,32699,8,80,1,1
477,30370,71426,9,26,0,0
265,10486,75806,0,99,0,1
372,64917,9104,4,81,1,1
486,65284,51464,6,87,1,1
434,79793,25892,7,8,0,1
646,37979,95852,1,2,1,1
211,49697,65012,3,95,1,0
572,39232,54745,1,57,1,1
940,3726,7332,3,52,1,0
377,86036,78310,5,58,0,0
395,81615,54866,5,96,1,1
450,77165,81688,1,93,0,1
943,55490,48642,3,3,0,1
364,16745,6013,3,8,0,0
876,92060,93549,0,59,0,0
457,54244,10667,1,2,1,0
725,13482,38479,2,95,1,1
728,4125,75068,4,62,1,1
226,43326,419,7,49,0,1
982,79480,90105,5,20,0,1
131,69811,92126,2,29,0,1
588,96155,86220,5,17,1,0
476,74810,4891,6,74,1,0
798,3543,97372,5,22,1,0
986,21495,429,9,6,0,1
277,10825,74487,5,62,0,1
156,33561,61132,0,98,1,0
760,41215,44178,2,31,0,1
218,96987,88762,6,62,0,0
190,83832,21400,3,12,1,1
417,79890,75800,3,12,0,1
981,79657,51045,6,63,0,1
675,71360,55709,8,16,1,1
692,28790,60662,1,25,0,0
546,1507,90145,8,22,0,1
41,73668,62001,2,91,0,0
307,58660,5803,5,88,0,0
943,47440,92745,3,76,1,0
338,17894,63215,0,18,1,0
314,19981,88190,8,45,0,0
75,86392,27776,5,80,1,1
953,95052,61810,7,68,1,0
279,49803,60177,1,12,1,0
176,44454,89440,6,49,0,0
896,91388,45540,5,33,0,0
662,78562,37023,1,86,1,0
273,99401,29902,1,63,1,1
837,14490,90431,3,18,1,0
620,87575,63004,3,54,1,1
651,27407,60262,2,97,0,0
862,96464,65269,7,27,1,1
783,94149,68247,6,83,0,1
859,24602,22175,1,78,0,1
931,95699,82115,2,25,0,1
289,22586,74816,9,34,0,1
724,38358,9404,8,88,0,1
893,57816,59722,4,60,0,1
272,97328,54315,1,54,0,0
930,81594,80246,2,87,1,1
66,82868,74073,7,5,0,0
483,10848,12621,3,36,1,0
936,62885,24128,1,54,1,0
248,76150,39428,1,88,1,1
156,22838,27401,5,36,1,0
47,74331,38115,7,69,1,1
935,73706,87376,6,39,0,1
454,93401,36945,3,70,0,1
201,41762,86918,1,4,1,0
660,96397,76494,8,74,1,0
124,82334,44259,3,65,1,1
1,15223,43814,8,85,0,1
968,25716,80822,4,40,1,1
759,11282,99821,6,37,0,1
855,90469,96830,4,67,0,0
640,98978,25330,1,31,1,0
191,62113,92654,5,91,0,0
579,31431,49362,6,81,0,0
516,46198,90301,5,87,0,0
442,26228,41822,2,77,1,1
921,31656,46459,9,47,1,1
815,87605,62896,7,27,1,0
806,21976,40259,2,51,1,1
143,9049,87152,4,20,1,0
191,52062,90309,8,13,1,1
533,90154,5339,4,63,1,1
227,71306,92051,6,44,1,1
313,24199,50986,6,24,0,0
629,12816,27295,4,3,1,0
949,52711,94959,1,10,0,0
302,38985,96399,4,65,0,1
654,53244,34774,6,49,1,1
996,65320,18205,6,58,0,1
460,7937,29839,3,77,0,1
401,49455,32069,0,78,1,1
551,47399,14597,5,97,0,0
393,19259,1916,2,2,1,0
867,51112,92119,4,66,0,1
764,59405,59354,3,31,0,0
845,87196,87795,1,68,1,1
207,17206,69485,6,98,0,1
210,58223,87248,4,83,0,0
115,8820,33926,6,37,1,1
737,37761,63465,8,73,1,0
646,93998,84342,3,24,0,0
251,93894,50200,4,77,0,0
219,87418,90199,8,44,1,1
407,21220,4459,9,94,0,0
443,19890,96305,3,83,1,1
603,58755,12909,4,41,1,1
354,59743,64550,4,74,1,1
888,93548,38528,7,51,0,1
558,47474,95090,3,42,0,1
550,43007,72890,3,78,0,1
142,50171,90421,6,40,1,1
612,34912,2193,4,48,0,1
501,49670,44598,5,84,1,0
840,51001,41085,5,4,0,0
702,60286,32109,5,60,1,1
547,50351,82194,9,39,1,1
659,65271,17818,4,5,0,0
542,36260,16805,4,96,1,0
846,19256,87718,8,6,0,0
507,76308,62698,7,14,0,0
596,80080,77978,3,70,0,0
881,72420,12339,6,78,0,0
281,18029,46722,7,12,0,1
424,66706,46765,8,62,1,0
856,88542,32374,4,27,0,0
270,62659,11519,2,54,1,0
154,54305,15103,3,90,0,0
614,68575,30966,9,12,1,1
727,64441,22088,5,8,1,1
662,95477,55994,9,74,0,1
944,42963,90544,4,16,1,1
83,81937,5774,8,52,0,1
622,65539,70638,2,26,0,1
947,7294,93203,1,8,0,1
899,71487,66546,5,45,1,1
426,82014,29172,6,93,1,0
275,66314,33817,4,84,1,0
713,96276,87445,0,81,1,1
284,99392,26751,2,19,0,1
980,29877,44391,2,17,0,1
173,26283,63450,3,65,1,0
327,27545,82120,9,29,1,1
718,67138,4746,5,14,0,1
63,87301,39813,4,17,1,1
73,16298,68036,0,13,0,1
763,21511,44431,5,93,1,0
636,50677,22285,8,98,1,1
375,15967,84363,0,91,1,0
633,62601,98756,7,63,0,0
508,14366,52207,7,33,0,1
787,39522,66654,2,29,1,0
943,35308,17663,8,37,1,1
398,31313,70829,7,83,1,0
120,7467,15801,2,46,1,1
934,79126,69172,9,24,1,0
437,35462,48317,4,14,1,0
829,51688,44710,2,5,1,1
676,38385,84522,4,53,1,0
936,74855,50231,8,88,0,1
465,71946,29510,3,98,0,1
286,36407,99380,5,95,0,0
265,95267,58815,2,30,0,1
320,80380,38765,2,60,1,1
673,19967,16057,4,73,0,1
376,56623,48227,7,91,0,1
820,84261,63689,7,28,1,0
89,6478,46108,2,26,0,0
654,84785,62020,7,18,0,0
203,77058,32975,7,36,0,1
821,28026,1726,2,8,0,0
739,98807,90915,9,18,0,0
955,13280,63922,9,84,1,0
334,92937,71865,1,58,1,1
222,37031,72513,9,32,1,0
41,24114,33742,1,93,0,1
708,96572,38411,8,49,0,0
68,79972,32456,6,48,0,0
988,58602,3909,5,82,1,1
776,87836,43471,6,71,0,0
514,5570,34975,7,65,0,1
873,96495,9565,0,92,0,1
637,15053,66195,7,33,0,0
622,38607,73944,2,50,1,1
598,93069,65350,2,4,1,1
937,91593,86989,5,84,0,1
632,6623,15350,3,36,1,1
127,87023,46123,3,95,1,0
255,57290,46724,3,28,1,1
695,47861,16527,9,3,0,1
16,31269,33376,8,6,1,0
477,45741,71743,7,45,1,0
62,23090,79112,2,23,0,0
881,29761,3539,0,7,1,1
432,13519,85948,0,61,1,1
670,14557,87431,0,65,1,1
268,67700,78772,3,6,0,1
